Sample,Hour,Minute,Sec,Stamp,Quat1,Quat2,Quat3,Quat4,AccX,AccY,AccZ,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,BrazoBlue_1,BrazoBlue_2,BrazoBlue_3,EspaldaBlue_1,EspaldaBlue_2,EspaldaBlue_3
572,16,54,45.63,1023.27,0.974876,-0.146648,-0.163803,-0.035768,0.34073,-0.28568,-0.90085,1.57,2.08,1.52,1.67,1.38,1.15,2.27,1.82,1.51,1.79,4.86722682536858,37.2130624086143,-14.1447946011448,3.3920816844234,16.7997561717986,-1.2069098000566
573,16,54,45.684,1023.32,0.975116,-0.145399,-0.164285,-0.031918,0.33582,-0.28705,-0.89868,1.57,2.08,1.52,1.67,1.38,1.15,2.27,1.82,1.51,1.79,4.994773367152,28.6099094938931,-11.3860350917014,2.54073223014964,12.0039229090018,-0.947455926038575
574,16,54,45.735,1023.38,0.974859,-0.146888,-0.164833,-0.030058,0.35715,-0.31851,-0.92337,1.57,2.08,1.52,1.67,1.38,1.15,2.29,1.82,1.51,1.79,5.18992599821064,27.3765323770701,-10.8565819089736,2.37434540342969,10.0346086117793,-0.955731233490272
575,16,54,45.794,1023.43,0.97455,-0.148389,-0.164668,-0.033426,0.33017,-0.30972,-0.91345,1.57,2.08,1.52,1.67,1.38,1.15,2.29,1.82,1.51,1.79,5.23659012342335,27.045041379003,-10.3122906211348,2.2614315947653,8.31635673000995,-1.03360558243912
576,16,54,45.842,1023.49,0.974395,-0.148163,-0.164666,-0.038578,0.33325,-0.30347,-0.90814,1.57,2.08,1.52,1.67,1.38,1.15,2.29,1.82,1.51,1.79,7.36621211221894,34.6886677567054,-13.365674207585,2.82811927350197,9.3238279511715,-1.41627142925139
577,16,54,45.889,1023.54,0.974063,-0.148495,-0.164689,-0.045032,0.33975,-0.31384,-0.91989,1.57,2.08,1.52,1.67,1.38,1.15,2.29,1.82,1.51,1.79,10.2802903427734,46.4034616239329,-17.6537907907892,3.68427438841812,12.1185315221896,-1.95566551232477
578,16,54,45.943,1023.6,0.97315,-0.14961,-0.165403,-0.0569,0.33218,-0.30579,-0.89404,1.57,2.08,1.51,1.67,1.37,1.15,2.29,1.82,1.51,1.79,7.84693985890116,34.2636678055136,-12.8215401088844,2.65932040598993,9.02899997501082,-1.45890719280073
579,16,54,46,1023.64,0.97219,-0.150827,-0.166481,-0.066205,0.33109,-0.31836,-0.89761,1.57,2.08,1.51,1.67,1.37,1.15,2.29,1.82,1.51,1.79,9.3796029156988,40.7033533636913,-14.7302050102398,3.0690937479966,10.48650806128,-1.73425962725806
580,16,54,46.048,1023.7,0.970582,-0.151768,-0.16818,-0.081568,0.33127,-0.31299,-0.91101,1.57,2.08,1.51,1.67,1.37,1.15,2.29,1.82,1.51,1.79,11.1477742070385,49.9758344609474,-17.2932207082233,3.6530635014647,11.8201284740073,-2.16479956589459
581,16,54,46.103,1023.74,0.969452,-0.151996,-0.169144,-0.091925,0.33557,-0.30783,-0.9122,1.56,2.08,1.51,1.67,1.37,1.15,2.3,1.82,1.51,1.79,14.4148485975178,65.506202683338,-21.9120496950881,4.64335892967596,14.550713152638,-2.83246878424606
582,16,54,46.163,1023.8,0.967478,-0.152718,-0.171462,-0.106137,0.33725,-0.30197,-0.89099,1.56,2.08,1.51,1.67,1.36,1.15,2.3,1.82,1.51,1.79,13.8104974515761,61.22916244459,-20.5043891721544,4.20733202494293,12.8568771486105,-2.6412218669934
583,16,54,46.213,1023.85,0.965261,-0.155036,-0.174403,-0.117557,0.34879,-0.32928,-0.90311,1.56,2.08,1.5,1.67,1.35,1.15,2.3,1.82,1.51,1.79,14.1683792801794,63.2803552103369,-20.8472032624889,4.25112911638402,13.5623446313543,-2.74908713495768
584,16,54,46.264,1023.91,0.962234,-0.157723,-0.177395,-0.133269,0.34952,-0.34357,-0.89157,1.56,2.09,1.5,1.67,1.35,1.14,2.3,1.82,1.51,1.78,14.2624007940105,60.5955792066132,-20.4447021589585,4.01023753728701,12.9953625270759,-2.70765595669315
585,16,54,46.319,1023.96,0.959121,-0.160929,-0.18014,-0.147443,0.33786,-0.34387,-0.89725,1.56,2.09,1.5,1.67,1.34,1.14,2.3,1.82,1.51,1.78,9.57919543160213,39.691365619725,-13.4243891487125,2.5564363025488,8.19145332210787,-1.81602454995159
586,16,54,46.368,1024.01,0.956118,-0.163428,-0.182545,-0.160645,0.34061,-0.34341,-0.90002,1.56,2.09,1.49,1.67,1.34,1.14,2.3,1.82,1.51,1.78,11.374258341861,45.636704535351,-15.5464104932778,2.85130280117605,7.88011785111562,-2.16821549704836
587,16,54,46.43,1024.06,0.953447,-0.164946,-0.184284,-0.172541,0.32779,-0.35291,-0.90372,1.56,2.09,1.49,1.67,1.32,1.15,2.3,1.82,1.52,1.78,18.3906453805234,70.195952209867,-24.3419254303711,4.20654594895133,11.1054445722634,-3.41174613240411
588,16,54,46.478,1024.12,0.950396,-0.166674,-0.185942,-0.185454,0.33044,-0.36975,-0.88568,1.56,2.09,1.48,1.67,1.32,1.14,2.31,1.82,1.52,1.77,22.0063688672962,82.3040518537394,-28.6438199837614,4.7802517441192,12.7027305375236,-4.0415020249661
589,16,54,46.533,1024.17,0.94763,-0.168778,-0.187412,-0.195928,0.32919,-0.38687,-0.88205,1.56,2.09,1.48,1.67,1.31,1.14,2.31,1.82,1.52,1.77,15.7204897601874,58.7913839602046,-20.2173785352261,3.28233020754475,9.44400471164991,-2.87996094109771
590,16,54,46.586,1024.23,0.944099,-0.171708,-0.189159,-0.208354,0.32571,-0.38568,-0.88599,1.55,2.1,1.48,1.67,1.3,1.14,2.31,1.82,1.52,1.77,12.34971,44.647289,-15.969865,2.379924,7.651141,-2.16087
591,16,54,46.633,1024.28,0.941307,-0.173858,-0.190133,-0.218093,0.32425,-0.4007,-0.88669,1.55,2.1,1.47,1.67,1.28,1.14,2.31,1.81,1.52,1.77,17.6867027202114,62.0843154376335,-22.4239101115487,3.21401878250195,10.5409131060972,-3.0412770205104
592,16,54,46.687,1024.33,0.939047,-0.173928,-0.190641,-0.227146,0.31888,-0.39355,-0.86703,1.55,2.1,1.47,1.67,1.28,1.13,2.31,1.81,1.52,1.76,25.6953749133903,88.014306596432,-32.1586981242313,4.40858199669596,14.6026700038864,-4.34731204744438
593,16,54,46.743,1024.38,0.936711,-0.174126,-0.191784,-0.235523,0.31223,-0.39624,-0.86401,1.55,2.1,1.46,1.66,1.27,1.13,2.31,1.81,1.52,1.76,16.4698966584603,55.5517510009903,-20.4970465243773,2.69336852503706,9.45960708087777,-2.7820430046998
594,16,54,46.791,1024.44,0.933356,-0.175463,-0.193926,-0.24587,0.30649,-0.41769,-0.85474,1.55,2.1,1.46,1.67,1.26,1.13,2.3,1.81,1.52,1.76,20.3911729171024,67.3677353859646,-25.040945456281,3.23023640420183,12.1186452626999,-3.44910657475106
595,16,54,46.842,1024.49,0.930073,-0.177104,-0.196455,-0.254958,0.30991,-0.42783,-0.8606,1.54,2.1,1.45,1.66,1.25,1.13,2.3,1.81,1.52,1.75,19.2524986741165,62.2271977520869,-23.4872901883543,2.90802027785866,10.1305481327431,-3.32750838891485
596,16,54,46.902,1024.53,0.927367,-0.178267,-0.198731,-0.26214,0.31464,-0.42792,-0.86282,1.54,2.1,1.45,1.66,1.25,1.13,2.31,1.81,1.52,1.75,17.3518637203217,53.4570060282028,-21.0351480370143,2.44096975328431,8.76945352268674,-2.91578801668306
597,16,54,46.952,1024.6,0.922719,-0.180408,-0.20248,-0.273944,0.31204,-0.4527,-0.86035,1.54,2.11,1.45,1.66,1.25,1.12,2.32,1.81,1.52,1.75,18.4372532764159,54.2003975302879,-22.0014603483477,2.41506094022372,8.87314564868269,-3.01081274737548
598,16,54,47.006,1024.65,0.918942,-0.182611,-0.20532,-0.282916,0.3136,-0.46368,-0.85989,1.53,2.11,1.45,1.66,1.25,1.13,2.32,1.8,1.52,1.75,28.4945515613215,82.2019182819899,-33.5797937160794,3.58975197898471,14.2920501117687,-4.64850683259304
599,16,54,47.063,1024.7,0.914961,-0.184508,-0.207977,-0.292488,0.31061,-0.46213,-0.86118,1.53,2.1,1.44,1.66,1.24,1.12,2.32,1.8,1.53,1.75,33.1817741575782,92.7747145514978,-38.6365174716558,3.95730115264298,16.0941559188547,-5.35076079758466
600,16,54,47.112,1024.76,0.910265,-0.186124,-0.210584,-0.304022,0.31003,-0.46011,-0.845,1.53,2.11,1.44,1.66,1.24,1.12,2.32,1.8,1.53,1.74,36.7889913811567,101.327984091018,-42.3531381390325,4.17425659835526,16.8063738618676,-5.92576513272617
601,16,54,47.165,1024.8,0.907093,-0.187164,-0.212461,-0.311468,0.30499,-0.46307,-0.84738,1.53,2.11,1.43,1.67,1.23,1.12,2.32,1.8,1.53,1.74,31.3564001334233,83.6425225646483,-36.3265580814565,3.34623555646558,13.1592204463456,-4.92359453284428
602,16,54,47.218,1024.85,0.903249,-0.187949,-0.214925,-0.320349,0.30475,-0.46591,-0.84625,1.53,2.11,1.43,1.67,1.22,1.12,2.32,1.8,1.53,1.74,24.8071151955234,65.241867254571,-28.7635262385604,2.54722649094824,10.1160140485192,-3.82644008911592
603,16,54,47.274,1024.91,0.898742,-0.189342,-0.217705,-0.330177,0.30804,-0.48236,-0.84448,1.53,2.11,1.43,1.67,1.22,1.12,2.32,1.8,1.53,1.73,32.4375815084278,79.2488474909904,-36.4229860219138,3.1364153968586,12.9517900875991,-4.83497245663695
604,16,54,47.327,1024.97,0.894343,-0.190358,-0.220074,-0.339827,0.3017,-0.48465,-0.83298,1.53,2.11,1.43,1.67,1.21,1.12,2.32,1.8,1.53,1.73,25.27942967929,60.2210597876547,-28.3700518542588,2.3394240103592,9.62563493223843,-3.67320044049034
605,16,54,47.374,1025.02,0.890415,-0.191753,-0.222407,-0.347747,0.30109,-0.4989,-0.83701,1.52,2.11,1.42,1.67,1.21,1.11,2.32,1.8,1.53,1.73,34.8891991332133,81.3248592098424,-39.0789009237282,3.12756113374237,12.6956655892004,-4.9075271237221
606,16,54,47.43,1025.07,0.886858,-0.192196,-0.224356,-0.355258,0.29752,-0.48685,-0.83057,1.52,2.12,1.42,1.66,1.2,1.11,2.33,1.8,1.53,1.73,43.557107457237,98.4954879371758,-48.733957281562,3.74984324947357,16.4359224499159,-5.94736611212421
607,16,54,47.481,1025.12,0.88406,-0.192041,-0.22631,-0.36103,0.29709,-0.49222,-0.83136,1.52,2.12,1.42,1.66,1.19,1.11,2.32,1.8,1.53,1.72,42.2452885220335,92.595281949836,-47.1837029930178,3.48351222276499,15.9299904948821,-5.58523325816878
608,16,54,47.534,1025.17,0.881338,-0.191925,-0.228472,-0.366344,0.30591,-0.51031,-0.81949,1.51,2.12,1.42,1.66,1.18,1.11,2.32,1.79,1.53,1.72,33.5199890853578,72.5593644168475,-37.4363969676138,2.65425054709533,12.4808924343322,-4.39385490029746
609,16,54,47.591,1025.23,0.877053,-0.19337,-0.231602,-0.373828,0.30341,-0.51523,-0.83386,1.51,2.12,1.41,1.66,1.17,1.11,2.32,1.79,1.53,1.71,38.6821419309197,82.4830304284975,-43.2568523894015,2.90323699230798,13.8499867134362,-5.04679722632684
610,16,54,47.64,1025.29,0.872838,-0.194564,-0.233205,-0.381986,0.2988,-0.51416,-0.82269,1.5,2.12,1.41,1.66,1.16,1.11,2.33,1.79,1.53,1.72,42.5979076039054,89.7931688136278,-47.8108447699649,3.05756086516256,14.424540282946,-5.53061727867104
611,16,54,47.697,1025.33,0.869927,-0.194949,-0.23405,-0.387869,0.29596,-0.52814,-0.81073,1.5,2.12,1.4,1.66,1.16,1.11,2.33,1.79,1.53,1.71,47.4990350830057,99.2063084827636,-53.5944001954422,3.4042425467102,17.6407792786086,-6.00429891552887
612,16,54,47.746,1025.39,0.864768,-0.196393,-0.235972,-0.397396,0.28906,-0.5242,-0.80725,1.5,2.12,1.4,1.66,1.16,1.11,2.33,1.79,1.53,1.72,50.1275662948389,106.316636246222,-56.8422600045285,3.58166693324859,19.0127109833463,-6.35593397672758
613,16,54,47.799,1025.44,0.86011,-0.197224,-0.238676,-0.405397,0.28427,-0.51154,-0.79666,1.49,2.13,1.4,1.66,1.16,1.1,2.32,1.79,1.53,1.71,39.6811803679716,84.3683541420995,-45.2849050070381,2.7843669877582,14.9729235022107,-5.02136590174828
614,16,54,47.851,1025.51,0.853658,-0.198794,-0.243883,-0.415054,0.30545,-0.54599,-0.80527,1.5,2.12,1.4,1.66,1.16,1.1,2.32,1.79,1.53,1.72,32.3154008913136,69.6060482019288,-37.0274103995695,2.30643366480918,12.1596169283415,-4.11252966537741
615,16,54,47.906,1025.55,0.850568,-0.199241,-0.246147,-0.41982,0.29562,-0.54758,-0.80429,1.5,2.13,1.4,1.66,1.17,1.11,2.33,1.79,1.53,1.72,40.8766213993028,91.8298247891828,-47.1399455304165,3.06472333425473,15.3964479152209,-5.38302874214819
616,16,54,47.962,1025.6,0.846836,-0.199296,-0.248764,-0.425754,0.29465,-0.55075,-0.78796,1.5,2.13,1.41,1.66,1.18,1.11,2.33,1.79,1.53,1.72,45.6229526638359,106.012876757119,-53.1598126157985,3.64965269184635,17.6124582405483,-6.11524241298518
617,16,54,48.014,1025.66,0.841933,-0.199937,-0.252803,-0.43274,0.28329,-0.5545,-0.78799,1.5,2.12,1.41,1.66,1.18,1.11,2.32,1.79,1.53,1.72,37.2449693388836,90.8793607755199,-43.9561540972357,3.20877049446579,14.1357070523947,-5.15525972969006
618,16,54,48.067,1025.71,0.837383,-0.201301,-0.256471,-0.438738,0.28864,-0.57703,-0.7948,1.5,2.13,1.41,1.66,1.19,1.11,2.32,1.79,1.53,1.72,27.4709975964951,69.2529073919831,-32.9454264640656,2.58144751285051,11.1546891831991,-3.86300670644377
619,16,54,48.12,1025.76,0.832724,-0.201794,-0.259873,-0.445326,0.28281,-0.58069,-0.78958,1.51,2.12,1.42,1.66,1.2,1.12,2.33,1.79,1.53,1.73,36.7153455036663,104.258208626105,-45.9403102752219,4.03662163741186,17.408295088494,-5.47303022772923
620,16,54,48.176,1025.81,0.828543,-0.202214,-0.262673,-0.451252,0.28732,-0.5799,-0.79385,1.51,2.12,1.42,1.66,1.21,1.12,2.33,1.79,1.52,1.73,21.322982809429,62.4874977427314,-27.1537598398493,2.61465963312416,11.4728856525318,-3.24994332074999
621,16,54,48.222,1025.87,0.824602,-0.201678,-0.265121,-0.45724,0.2825,-0.56351,-0.785,1.52,2.12,1.43,1.66,1.22,1.12,2.32,1.8,1.52,1.74,27.7787545353787,84.30961649812,-35.9020811527459,3.79599835136648,17.1946291479217,-4.24262720193557
622,16,54,48.276,1025.92,0.8221,-0.201619,-0.2671,-0.460607,0.29065,-0.56876,-0.78528,1.52,2.12,1.43,1.66,1.23,1.13,2.32,1.8,1.52,1.74,18.6957074841651,57.9419562271902,-24.5682122608072,2.80076447747605,13.1164664268991,-2.76774986529363
623,16,54,48.333,1025.97,0.820707,-0.200824,-0.269126,-0.462256,0.30444,-0.56491,-0.78299,1.53,2.12,1.44,1.66,1.24,1.14,2.32,1.8,1.52,1.75,19.7007231891073,63.0343153485122,-26.5305345985097,3.19862156723124,14.3604056387502,-2.86418642345482
624,16,54,48.38,1026.03,0.820068,-0.200284,-0.271161,-0.462436,0.29837,-0.57333,-0.7731,1.54,2.11,1.44,1.66,1.25,1.14,2.31,1.8,1.52,1.75,23.3550169066407,77.3996346639823,-32.5012570637685,4.01473358386022,17.8429786610023,-3.35397433016794
625,16,54,48.434,1026.07,0.820409,-0.199775,-0.272362,-0.461343,0.30008,-0.56293,-0.79306,1.54,2.11,1.45,1.66,1.26,1.14,2.31,1.81,1.51,1.75,15.3775607366204,53.1005591750638,-21.5735127001959,2.89620990028829,14.0372585278849,-2.23261591967437
626,16,54,48.487,1026.14,0.82282,-0.199764,-0.272357,-0.457038,0.31433,-0.57233,-0.79309,1.55,2.11,1.46,1.66,1.27,1.14,2.31,1.81,1.51,1.76,21.8482083792687,76.7090986630905,-31.4731983614268,4.31840507984309,23.4922844801997,-3.03427298310233
627,16,54,48.546,1026.18,0.825235,-0.199859,-0.271289,-0.453262,0.31097,-0.57443,-0.78903,1.55,2.11,1.46,1.66,1.28,1.15,2.3,1.81,1.51,1.76,19.6079262093012,69.9460095951465,-28.8843824093957,4.00973722886398,23.0055461854875,-2.56897066699242
628,16,54,48.594,1026.24,0.829903,-0.199291,-0.26854,-0.446575,0.30118,-0.54916,-0.78668,1.56,2.11,1.47,1.66,1.29,1.15,2.3,1.81,1.51,1.76,10.9540477840763,39.1214286782697,-16.2671885488465,2.28677868883903,13.182460360126,-1.35972937872385
629,16,54,48.648,1026.29,0.834777,-0.198874,-0.266021,-0.439123,0.30814,-0.55386,-0.78668,1.56,2.1,1.47,1.66,1.3,1.15,2.3,1.82,1.5,1.77,15.0261455879075,56.7019177904782,-22.9782333922416,3.35591504636018,19.6584348976058,-1.87934640898233
630,16,54,48.697,1026.36,0.84299,-0.197991,-0.262109,-0.425988,0.33191,-0.55453,-0.78683,1.56,2.11,1.48,1.66,1.3,1.15,2.3,1.82,1.5,1.77,15.2719213072116,58.9067300605408,-24.0430476844444,3.52523948480509,20.9635703497612,-1.88303488388208
631,16,54,48.757,1026.39,0.846599,-0.197703,-0.2604,-0.419971,0.29932,-0.53601,-0.81342,1.57,2.1,1.48,1.66,1.31,1.15,2.3,1.82,1.5,1.77,11.5242046967958,49.0400883952961,-19.3469015074348,2.98349112860227,18.7057504340595,-1.57286179154111
632,16,54,48.81,1026.45,0.855549,-0.196376,-0.255073,-0.405475,0.3381,-0.5499,-0.79373,1.57,2.1,1.49,1.66,1.32,1.16,2.29,1.82,1.5,1.77,8.36251917135538,35.4969437958147,-14.5733562059862,2.15662013787564,14.9295927881058,-1.09886671751486
633,16,54,48.864,1026.5,0.862781,-0.195364,-0.250518,-0.393298,0.29752,-0.51868,-0.79547,1.57,2.1,1.49,1.65,1.33,1.16,2.29,1.82,1.49,1.77,10.4268602290661,49.4633787843864,-19.8789000767998,3.01192530303801,21.6731654238946,-1.48699154207214
634,16,54,48.908,1026.56,0.871365,-0.194363,-0.246002,-0.377398,0.32855,-0.54462,-0.80145,1.57,2.1,1.49,1.65,1.33,1.16,2.29,1.82,1.49,1.78,8.02613770663898,39.2404153394371,-16.0700921938018,2.38118770646431,18.2127243292366,-1.09801765620023
635,16,54,48.966,1026.6,0.87635,-0.194115,-0.243448,-0.367509,0.30096,-0.51904,-0.80991,1.57,2.1,1.5,1.66,1.34,1.16,2.29,1.82,1.49,1.78,7.14874584520674,38.0634308857552,-15.711279316042,2.32682114188356,17.6352958364896,-0.962018240365875
636,16,54,49.014,1026.67,0.885324,-0.193791,-0.238115,-0.34921,0.32465,-0.51508,-0.82578,1.58,2.1,1.5,1.66,1.34,1.16,2.28,1.82,1.5,1.78,7.81613718522853,42.2115329288025,-17.9864392473107,2.65779643815559,19.9409895341294,-0.996703196633304
637,16,54,49.074,1026.71,0.890391,-0.192868,-0.234637,-0.339046,0.31805,-0.50568,-0.81467,1.57,2.09,1.5,1.66,1.35,1.16,2.28,1.82,1.5,1.78,5.96946081383487,34.9433252386698,-14.9603994041653,2.26078752006601,16.8406817167142,-0.70759773950489
638,16,54,49.125,1026.77,0.898113,-0.191307,-0.229498,-0.322685,0.32727,-0.48694,-0.81421,1.58,2.09,1.5,1.66,1.35,1.16,2.28,1.83,1.49,1.78,5.05151721474645,30.4405652009747,-13.2445621159314,1.97706205025336,14.6846303698763,-0.47980866384095
639,16,54,49.182,1026.82,0.903908,-0.190579,-0.226056,-0.309076,0.32425,-0.49573,-0.83112,1.58,2.09,1.51,1.66,1.35,1.16,2.28,1.83,1.49,1.78,4.79741509997111,32.4529625390169,-13.930650434676,2.1442393002055,15.6559898011688,-0.405731318433481
640,16,54,49.23,1026.88,0.910346,-0.190089,-0.221725,-0.293215,0.35266,-0.50375,-0.83636,1.58,2.08,1.51,1.66,1.35,1.16,2.27,1.83,1.49,1.79,5.16517236745984,35.8849768642593,-15.6962896019011,2.44328900448653,18.1285288209717,-0.395224795562493
641,16,54,49.283,1026.92,0.913848,-0.189916,-0.218546,-0.284694,0.31403,-0.50424,-0.83493,1.58,2.08,1.51,1.67,1.35,1.16,2.26,1.83,1.49,1.78,3.60788318874887,27.1108387192162,-11.8036186011081,1.88938698881774,14.4559748182719,-0.269469255435783
642,16,54,49.338,1026.98,0.919281,-0.187035,-0.213519,-0.272673,0.32074,-0.46518,-0.83655,1.58,2.08,1.51,1.66,1.36,1.16,2.26,1.82,1.49,1.79,3.66928904021657,33.3576270385051,-14.1011564977537,2.43339551599117,18.2104340471145,-0.369858103421896
643,16,54,49.389,1027.03,0.923448,-0.184935,-0.210232,-0.262382,0.31445,-0.43307,-0.84314,1.58,2.08,1.51,1.66,1.36,1.16,2.26,1.82,1.49,1.79,3.47598221302134,29.5879273824488,-13.053221698098,2.25702577843987,16.4093061615735,-0.370764142859842
644,16,54,49.446,1027.08,0.92814,-0.181807,-0.206775,-0.250494,0.32657,-0.41174,-0.85489,1.58,2.08,1.51,1.67,1.36,1.16,2.26,1.82,1.49,1.78,2.78924241077634,30.8932989321596,-13.4810697337059,2.486702009705,17.1246929697269,-0.435078403321417
645,16,54,49.495,1027.14,0.933672,-0.177873,-0.203269,-0.235158,0.33972,-0.42499,-0.85175,1.58,2.08,1.52,1.66,1.36,1.16,2.26,1.82,1.5,1.79,2.29211570392633,31.4858659902392,-14.0829413052749,2.64163480063211,17.6013963450271,-0.464819811603731
646,16,54,49.554,1027.19,0.937947,-0.17443,-0.200614,-0.222674,0.3392,-0.41138,-0.85562,1.58,2.08,1.51,1.67,1.36,1.16,2.26,1.82,1.5,1.79,1.39174083766889,28.5086184836554,-13.1700653027008,2.50510496054881,16.8649023337715,-0.367504811036598
647,16,54,49.598,1027.25,0.942414,-0.17156,-0.19808,-0.207817,0.34442,-0.40393,-0.88226,1.58,2.07,1.51,1.67,1.36,1.16,2.26,1.83,1.49,1.78,0.955760861681767,23.0113847819871,-11.1642994532576,2.09536609511951,14.4809457849345,-0.244013722742521
648,16,54,49.651,1027.29,0.945178,-0.169697,-0.196463,-0.198103,0.34866,-0.37564,-0.88309,1.57,2.07,1.51,1.67,1.37,1.16,2.26,1.82,1.49,1.79,0.739972764674995,16.7179053326513,-8.7464802468518,1.59287584591828,11.0833676423821,-0.145127257687168
649,16,54,49.707,1027.35,0.948889,-0.167501,-0.194107,-0.184052,0.34906,-0.37775,-0.87531,1.57,2.07,1.51,1.67,1.37,1.16,2.26,1.83,1.49,1.78,-0.128726321857396,19.5042356541329,-10.0872442785737,1.95255440986141,13.3740554774025,-0.116202113903391
650,16,54,49.759,1027.4,0.95161,-0.166161,-0.192042,-0.173056,0.34863,-0.38367,-0.88547,1.57,2.07,1.51,1.67,1.37,1.15,2.26,1.83,1.49,1.78,-0.315017914699483,15.3702745628524,-8.44487755827865,1.62093812482637,10.9621128108771,-0.0438091582903632
651,16,54,49.816,1027.45,0.954023,-0.165364,-0.189516,-0.163028,0.34741,-0.38113,-0.88147,1.57,2.06,1.51,1.67,1.36,1.15,2.26,1.83,1.5,1.79,-0.877802060707449,16.1387410487315,-9.50297139018224,1.83905215850445,11.8624173190907,-0.0103068427948023
652,16,54,49.866,1027.51,0.956672,-0.163529,-0.186519,-0.152471,0.34274,-0.3634,-0.89023,1.57,2.06,1.51,1.66,1.36,1.15,2.26,1.82,1.5,1.79,-1.15543722035296,15.0601613738187,-9.60310007373593,1.89571908710764,11.0865888342961,0.0203821009261117
653,16,54,49.923,1027.56,0.958698,-0.162434,-0.183839,-0.14393,0.34384,-0.35233,-0.89578,1.57,2.06,1.51,1.66,1.36,1.15,2.26,1.82,1.49,1.79,-2.25266295731104,15.7828233337161,-10.3855681341791,2.19261176267458,11.6069160267135,0.0767278222830548
654,16,54,49.967,1027.62,0.961077,-0.160816,-0.18021,-0.134139,0.33945,-0.35321,-0.8934,1.57,2.06,1.52,1.66,1.37,1.15,2.26,1.82,1.5,1.78,-2.02513069230396,12.2952075472585,-8.62181227263391,1.85532640436684,8.79485583266296,0.0971409443615371
655,16,54,50.026,1027.66,0.962498,-0.159629,-0.177978,-0.128221,0.33447,-0.34106,-0.88422,1.57,2.06,1.52,1.66,1.36,1.15,2.26,1.83,1.5,1.79,-2.20815686542751,10.8160743495946,-8.16030921571656,1.83804569075366,7.92514135024237,0.151139091976751
656,16,54,50.08,1027.72,0.964252,-0.158364,-0.175448,-0.119825,0.33099,-0.32419,-0.88785,1.57,2.06,1.51,1.66,1.37,1.15,2.26,1.82,1.49,1.79,-3.58931539221967,14.6985640758965,-11.6416649206338,2.83977652603041,10.5124711549007,0.271145821243948
657,16,54,50.132,1027.77,0.965472,-0.157442,-0.17418,-0.112858,0.33606,-0.32632,-0.8931,1.56,2.06,1.51,1.66,1.37,1.15,2.26,1.82,1.5,1.79,-3.07484185283984,12.3619511672876,-10.136045968601,2.65493485049806,8.09137294622637,0.231831498654813
658,16,54,50.183,1027.83,0.966842,-0.155655,-0.173361,-0.104562,0.3378,-0.31885,-0.88943,1.56,2.06,1.51,1.66,1.37,1.15,2.26,1.82,1.5,1.79,-2.53817561256393,11.5409254787251,-9.51859455367675,2.61894819422976,7.3746673829298,0.181481854997955
659,16,54,50.237,1027.88,0.967621,-0.154933,-0.173545,-0.097918,0.3418,-0.32086,-0.89783,1.57,2.06,1.51,1.66,1.37,1.15,2.26,1.82,1.5,1.79,-2.99563253105477,16.9912700916011,-13.3641855856657,3.82692712594244,10.0800665368463,0.205324980479031
660,16,54,50.295,1027.93,0.968255,-0.154626,-0.173974,-0.091144,0.3472,-0.31155,-0.91302,1.57,2.06,1.51,1.66,1.37,1.15,2.23,1.82,1.5,1.79,-2.56089781536872,18.9255309068791,-13.4340340991562,4.11217168387572,11.8407425037427,0.0325629875216244
661,16,54,50.344,1027.99,0.969104,-0.154291,-0.173545,-0.083157,0.34238,-0.3143,-0.90146,1.57,2.06,1.51,1.67,1.37,1.15,2.23,1.82,1.5,1.79,-1.17013331772352,10.9511693726512,-7.07053224251651,2.31077932138947,6.0551228479567,-0.122432010604402
662,16,54,50.4,1028.04,0.96982,-0.153365,-0.173377,-0.07661,0.35788,-0.30139,-0.89642,1.57,2.06,1.51,1.66,1.37,1.15,2.23,1.82,1.5,1.79,-0.451798447509339,15.1480143011436,-9.01640913741116,3.08752884446825,8.12916761932467,-0.351095078509449
663,16,54,50.445,1028.09,0.970321,-0.153389,-0.173288,-0.070146,0.3504,-0.30597,-0.89569,1.57,2.06,1.51,1.67,1.37,1.15,2.23,1.82,1.5,1.79,0.0313064022067274,24.3588096895213,-13.1469418180154,4.7340723656687,10.9813654131404,-0.761570603200975
664,16,54,50.499,1028.14,0.970674,-0.152993,-0.174193,-0.063575,0.35831,-0.29135,-0.89746,1.57,2.06,1.52,1.67,1.37,1.15,2.23,1.82,1.5,1.79,1.57259652158722,20.1908644913583,-10.7818386114631,3.69568917168633,7.73072062406922,-0.659708933535337
665,16,54,50.555,1028.19,0.970886,-0.153105,-0.175093,-0.057285,0.35477,-0.29843,-0.90161,1.57,2.06,1.52,1.67,1.37,1.15,2.23,1.82,1.5,1.79,2.84453813550249,27.0538126341216,-13.4315264088479,4.6024729724241,10.2105726057119,-0.879910322738572
666,16,54,50.605,1028.25,0.971158,-0.152621,-0.176126,-0.050383,0.36075,-0.30655,-0.89716,1.57,2.07,1.52,1.67,1.38,1.16,2.23,1.82,1.5,1.79,3.54737974954093,29.53550405264,-13.5524765955929,4.70655308977054,10.4494587514621,-1.05454738947083
